num,dyad,id,time,RM,party,timecontrast1_pre_post,timecontrast2_pre_followup,timecontrast3_post_pre,timecontrast4_post_followup,timecontrast5_followup_pre,timecontrast6_followup_post,IH,affiliation_C
2441,6786,551,2,5,1,1,0,0,0,0,1,7,0.5517
2442,6786,551,3,6,1,0,1,0,1,0,0, ,0.5517
2443,6834,875,1,1,-1,0,0,1,0,1,0,4.5,0.5517
2444,6834,875,2,2,-1,1,0,0,0,0,1,4.5,0.5517
2445,6834,875,3,3,-1,0,1,0,1,0,0,5,0.5517
2446,6834,500,1,4,1,0,0,1,0,1,0,5.5,0.5517
2447,6834,500,2,5,1,1,0,0,0,0,1,6,0.5517
2448,6834,500,3,6,1,0,1,0,1,0,0, ,0.5517
2449,6859,556,1,1,-1,0,0,1,0,1,0,6.5,0.5517
2450,6859,556,2,2,-1,1,0,0,0,0,1,7,0.5517
2451,6859,556,3,3,-1,0,1,0,1,0,0, ,0.5517
2452,6859,1,1,4,1,0,0,1,0,1,0,6,0.5517
2453,6859,1,2,5,1,1,0,0,0,0,1,6,0.5517
2454,6859,1,3,6,1,0,1,0,1,0,0, ,0.5517
2455,6870,14,1,1,-1,0,0,1,0,1,0,6,-0.9483
2456,6870,14,2,2,-1,1,0,0,0,0,1,5.5,-0.9483
2457,6870,14,3,3,-1,0,1,0,1,0,0,6,-0.9483
2458,6870,668,1,4,1,0,0,1,0,1,0,3.5,0.0517
2459,6870,668,2,5,1,1,0,0,0,0,1,6,0.0517
2460,6870,668,3,6,1,0,1,0,1,0,0,5,0.0517
2461,6896,689,1,1,-1,0,0,1,0,1,0,4.5,0.5517
2462,6896,689,2,2,-1,1,0,0,0,0,1,5.5,0.5517
2463,6896,689,3,3,-1,0,1,0,1,0,0,4,0.5517
2464,6896,142,1,4,1,0,0,1,0,1,0,6,0.5517
2465,6896,142,2,5,1,1,0,0,0,0,1,5,0.5517
2466,6896,142,3,6,1,0,1,0,1,0,0,6,0.5517
2467,6922,596,1,4,1,0,0,1,0,1,0,5.5,0.0517
2468,6922,596,2,5,1,1,0,0,0,0,1,7,0.0517
2469,6922,596,3,6,1,0,1,0,1,0,0, ,0.0517
2470,6925,512,1,1,-1,0,0,1,0,1,0,6,-0.1983
2471,6925,512,2,2,-1,1,0,0,0,0,1,5,-0.1983
2472,6925,512,3,3,-1,0,1,0,1,0,0, ,-0.1983
2473,6961,506,1,1,-1,0,0,1,0,1,0,5.5,0.5517
2474,6961,506,2,2,-1,1,0,0,0,0,1,6.5,0.5517
2475,6961,506,3,3,-1,0,1,0,1,0,0,5,0.5517
2476,6961,636,1,4,1,0,0,1,0,1,0,6,0.5517
2477,6961,636,2,5,1,1,0,0,0,0,1,7,0.5517
2478,6961,636,3,6,1,0,1,0,1,0,0,7,0.5517
2479,6963,666,1,1,-1,0,0,1,0,1,0,5.5,-0.1983
2480,6963,666,2,2,-1,1,0,0,0,0,1,6,-0.1983
2481,6963,666,3,3,-1,0,1,0,1,0,0,5.5,-0.1983
2482,6963,810,1,4,1,0,0,1,0,1,0,5,0.3017
2483,6963,810,2,5,1,1,0,0,0,0,1,7,0.3017
2484,6963,810,3,6,1,0,1,0,1,0,0,6.5,0.3017
2485,6992,49,1,1,-1,0,0,1,0,1,0,5.5,0.5517
2486,6992,49,2,2,-1,1,0,0,0,0,1,6,0.5517
2487,6992,49,3,3,-1,0,1,0,1,0,0, ,0.5517
2488,6992,85,1,4,1,0,0,1,0,1,0,6,0.3017
2489,6992,85,2,5,1,1,0,0,0,0,1,6,0.3017
2490,6992,85,3,6,1,0,1,0,1,0,0, ,0.3017
2491,7038,157,1,1,-1,0,0,1,0,1,0,4.5,0.5517
2492,7038,157,2,2,-1,1,0,0,0,0,1,6,0.5517
2493,7038,157,3,3,-1,0,1,0,1,0,0,6.5,0.5517
2494,7038,359,1,4,1,0,0,1,0,1,0,5.5,-0.1983
2495,7038,359,2,5,1,1,0,0,0,0,1,6,-0.1983
2496,7038,359,3,6,1,0,1,0,1,0,0,6,-0.1983
2497,7100,284,1,1,-1,0,0,1,0,1,0,5.5,0.5517
2498,7100,284,2,2,-1,1,0,0,0,0,1,5.5,0.5517
2499,7100,284,3,3,-1,0,1,0,1,0,0, ,0.5517
2500,7100,30,1,4,1,0,0,1,0,1,0,5.5,-0.4483
2501,7100,30,2,5,1,1,0,0,0,0,1,6,-0.4483
2502,7100,30,3,6,1,0,1,0,1,0,0, ,-0.4483
2503,7211,899,1,1,-1,0,0,1,0,1,0,5.5,0.0517
2504,7211,899,2,2,-1,1,0,0,0,0,1,7,0.0517
2505,7211,899,3,3,-1,0,1,0,1,0,0, ,0.0517
2506,7211,931,1,4,1,0,0,1,0,1,0,6,-0.4483
2507,7211,931,2,5,1,1,0,0,0,0,1,6,-0.4483
2508,7211,931,3,6,1,0,1,0,1,0,0, ,-0.4483
2509,7219,401,1,1,-1,0,0,1,0,1,0,6,0.5517
2510,7219,401,2,2,-1,1,0,0,0,0,1,6.5,0.5517
2511,7219,401,3,3,-1,0,1,0,1,0,0,6.5,0.5517
2512,7219,927,1,4,1,0,0,1,0,1,0,6.5,0.5517
2513,7219,927,2,5,1,1,0,0,0,0,1,4,0.5517
2514,7219,927,3,6,1,0,1,0,1,0,0,6,0.5517
2515,7243,279,1,1,-1,0,0,1,0,1,0,5.5,-0.9483
2516,7243,279,2,2,-1,1,0,0,0,0,1,6,-0.9483
2517,7243,279,3,3,-1,0,1,0,1,0,0, ,-0.9483
2518,7243,754,1,4,1,0,0,1,0,1,0,6,0.3017
2519,7243,754,2,5,1,1,0,0,0,0,1,6.5,0.3017
2520,7243,754,3,6,1,0,1,0,1,0,0, ,0.3017
2521,7270,639,1,1,-1,0,0,1,0,1,0,5.5,0.5517
2522,7270,639,2,2,-1,1,0,0,0,0,1,6.5,0.5517
2523,7270,639,3,3,-1,0,1,0,1,0,0, ,0.5517
2524,7270,481,1,4,1,0,0,1,0,1,0,5,0.3017
2525,7270,481,2,5,1,1,0,0,0,0,1,6,0.3017
2526,7270,481,3,6,1,0,1,0,1,0,0,5,0.3017
2527,7320,742,1,1,-1,0,0,1,0,1,0,6,0.3017
2528,7320,742,2,2,-1,1,0,0,0,0,1,7,0.3017
2529,7320,742,3,3,-1,0,1,0,1,0,0,7,0.3017
2530,7320,766,1,4,1,0,0,1,0,1,0,5.5,-0.1983
2531,7320,766,2,5,1,1,0,0,0,0,1,6,-0.1983
2532,7320,766,3,6,1,0,1,0,1,0,0,6,-0.1983
2533,7355,19,1,1,-1,0,0,1,0,1,0,6,-0.4483
2534,7355,19,2,2,-1,1,0,0,0,0,1,6,-0.4483
2535,7355,19,3,3,-1,0,1,0,1,0,0, ,-0.4483
2536,7355,819,1,4,1,0,0,1,0,1,0,4.5,-1.1983
2537,7355,819,2,5,1,1,0,0,0,0,1,4,-1.1983
2538,7355,819,3,6,1,0,1,0,1,0,0, ,-1.1983
2539,7461,574,1,1,-1,0,0,1,0,1,0,6,0.3017
2540,7461,574,2,2,-1,1,0,0,0,0,1,4,0.3017
2541,7461,574,3,3,-1,0,1,0,1,0,0, ,0.3017
2542,7461,587,1,4,1,0,0,1,0,1,0,5,0.5517
2543,7461,587,2,5,1,1,0,0,0,0,1,4,0.5517
2544,7461,587,3,6,1,0,1,0,1,0,0, ,0.5517
2545,7473,761,1,1,-1,0,0,1,0,1,0,6,0.5517
2546,7473,761,2,2,-1,1,0,0,0,0,1,7,0.5517
2547,7473,761,3,3,-1,0,1,0,1,0,0, ,0.5517
2548,7473,2,1,4,1,0,0,1,0,1,0,6,-0.4483
2549,7473,2,2,5,1,1,0,0,0,0,1,6,-0.4483
2550,7473,2,3,6,1,0,1,0,1,0,0, ,-0.4483
2551,7475,72,1,1,-1,0,0,1,0,1,0,5.5,0.3017
2552,7475,72,2,2,-1,1,0,0,0,0,1,5,0.3017
2553,7475,72,3,3,-1,0,1,0,1,0,0, ,0.3017
2554,7477,427,1,1,-1,0,0,1,0,1,0,5.5,0.5517
2555,7477,427,2,2,-1,1,0,0,0,0,1,6,0.5517
2556,7477,427,3,3,-1,0,1,0,1,0,0, ,0.5517
2557,7477,70,1,4,1,0,0,1,0,1,0,6,-0.6983
2558,7477,70,2,5,1,1,0,0,0,0,1,6.5,-0.6983
2559,7477,70,3,6,1,0,1,0,1,0,0, ,-0.6983
2560,7479,57,1,1,-1,0,0,1,0,1,0,6.5,0.5517
2561,7479,57,2,2,-1,1,0,0,0,0,1,4.5,0.5517
2562,7479,57,3,3,-1,0,1,0,1,0,0, ,0.5517
2563,7479,438,1,4,1,0,0,1,0,1,0,4.5,0.5517
2564,7479,438,2,5,1,1,0,0,0,0,1,5,0.5517
2565,7479,438,3,6,1,0,1,0,1,0,0, ,0.5517
2566,7579,695,1,1,-1,0,0,1,0,1,0,4.5,0.3017
2567,7579,695,2,2,-1,1,0,0,0,0,1,6,0.3017
2568,7579,695,3,3,-1,0,1,0,1,0,0,4.5,0.3017
2569,7579,331,1,4,1,0,0,1,0,1,0,6,0.5517
2570,7579,331,2,5,1,1,0,0,0,0,1,5,0.5517
2571,7579,331,3,6,1,0,1,0,1,0,0,5.5,0.5517
2572,7585,224,1,1,-1,0,0,1,0,1,0,7,-0.9483
2573,7585,224,2,2,-1,1,0,0,0,0,1,6,-0.9483
2574,7585,224,3,3,-1,0,1,0,1,0,0, ,-0.9483
2575,7585,241,1,4,1,0,0,1,0,1,0,2.5,-0.1983
2576,7585,241,2,5,1,1,0,0,0,0,1,4.5,-0.1983
2577,7585,241,3,6,1,0,1,0,1,0,0,5,-0.1983
2578,7591,894,1,1,-1,0,0,1,0,1,0,4.5,-0.781633333
2579,7591,894,2,2,-1,1,0,0,0,0,1,5.5,-0.781633333
2580,7591,894,3,3,-1,0,1,0,1,0,0, ,-0.781633333
2581,7591,882,1,4,1,0,0,1,0,1,0,5.5,-0.114966667
2582,7591,882,2,5,1,1,0,0,0,0,1,6.5,-0.114966667
2583,7591,882,3,6,1,0,1,0,1,0,0, ,-0.114966667
2584,7658,558,1,1,-1,0,0,1,0,1,0,6.5,-1.1983
2585,7658,558,2,2,-1,1,0,0,0,0,1,5.5,-1.1983
2586,7658,558,3,3,-1,0,1,0,1,0,0, ,-1.1983
2587,7658,46,1,4,1,0,0,1,0,1,0,5.5,-0.6983
2588,7658,46,2,5,1,1,0,0,0,0,1,1.5,-0.6983
2589,7658,46,3,6,1,0,1,0,1,0,0,5,-0.6983
2590,7665,827,1,1,-1,0,0,1,0,1,0,6.5,0.218366667
2591,7665,827,2,2,-1,1,0,0,0,0,1,7,0.218366667
2592,7665,827,3,3,-1,0,1,0,1,0,0, ,0.218366667
2593,7665,131,1,4,1,0,0,1,0,1,0,5.5,-0.4483
2594,7665,131,2,5,1,1,0,0,0,0,1,5.5,-0.4483
2595,7665,131,3,6,1,0,1,0,1,0,0, ,-0.4483
2596,7696,669,1,1,-1,0,0,1,0,1,0,6,0.3017
2597,7696,669,2,2,-1,1,0,0,0,0,1,7,0.3017
2598,7696,669,3,3,-1,0,1,0,1,0,0, ,0.3017
2599,7696,405,1,4,1,0,0,1,0,1,0,6,0.0517
2600,7696,405,2,5,1,1,0,0,0,0,1,6.5,0.0517
2601,7696,405,3,6,1,0,1,0,1,0,0, ,0.0517
2602,7712,535,1,1,-1,0,0,1,0,1,0,5.5,0.3017
2603,7712,535,2,2,-1,1,0,0,0,0,1,6,0.3017
2604,7712,535,3,3,-1,0,1,0,1,0,0, ,0.3017
2605,7712,706,1,4,1,0,0,1,0,1,0,5,0.0517
2606,7712,706,2,5,1,1,0,0,0,0,1,6,0.0517
2607,7712,706,3,6,1,0,1,0,1,0,0, ,0.0517
2608,7884,321,1,1,-1,0,0,1,0,1,0,7,0.5517
2609,7884,321,2,2,-1,1,0,0,0,0,1,7,0.5517
2610,7884,321,3,3,-1,0,1,0,1,0,0, ,0.5517
2611,7884,281,1,4,1,0,0,1,0,1,0,6,-0.1983
2612,7884,281,2,5,1,1,0,0,0,0,1,4.5,-0.1983
2613,7884,281,3,6,1,0,1,0,1,0,0, ,-0.1983
2614,8002,183,1,1,-1,0,0,1,0,1,0,6.5,-0.4483
2615,8002,183,2,2,-1,1,0,0,0,0,1,6.5,-0.4483
2616,8002,183,3,3,-1,0,1,0,1,0,0, ,-0.4483
2617,8002,609,1,4,1,0,0,1,0,1,0,6.5,0.0517
2618,8002,609,2,5,1,1,0,0,0,0,1,6.5,0.0517
2619,8002,609,3,6,1,0,1,0,1,0,0,6,0.0517
2620,8008,329,1,1,-1,0,0,1,0,1,0,6.5,0.5517
2621,8008,329,2,2,-1,1,0,0,0,0,1, ,0.5517
2622,8008,329,3,3,-1,0,1,0,1,0,0, ,0.5517
2623,8008,905,1,4,1,0,0,1,0,1,0,6.5,0.5517
2624,8008,905,2,5,1,1,0,0,0,0,1, ,0.5517
2625,8008,905,3,6,1,0,1,0,1,0,0, ,0.5517
2626,8011,199,1,1,-1,0,0,1,0,1,0,5,-0.4483
2627,8011,199,2,2,-1,1,0,0,0,0,1,5.5,-0.4483
2628,8011,199,3,3,-1,0,1,0,1,0,0, ,-0.4483
2629,8011,586,1,4,1,0,0,1,0,1,0,6,0.5517
2630,8011,586,2,5,1,1,0,0,0,0,1,4,0.5517
2631,8011,586,3,6,1,0,1,0,1,0,0, ,0.5517
2632,8040,568,1,1,-1,0,0,1,0,1,0,1,-0.9483
2633,8040,568,2,2,-1,1,0,0,0,0,1,5,-0.9483
2634,8040,568,3,3,-1,0,1,0,1,0,0, ,-0.9483
2635,8040,516,1,4,1,0,0,1,0,1,0,6.5,-0.6983
2636,8040,516,2,5,1,1,0,0,0,0,1,5.5,-0.6983
2637,8040,516,3,6,1,0,1,0,1,0,0, ,-0.6983
2638,8063,685,1,4,1,0,0,1,0,1,0,6.5,0.5517
2639,8063,685,2,5,1,1,0,0,0,0,1,7,0.5517
2640,8063,685,3,6,1,0,1,0,1,0,0, ,0.5517
2641,8067,641,1,1,-1,0,0,1,0,1,0,4,0.5517
2642,8067,641,2,2,-1,1,0,0,0,0,1,5.5,0.5517
2643,8067,641,3,3,-1,0,1,0,1,0,0, ,0.5517
2644,8067,205,1,4,1,0,0,1,0,1,0,5.5,-0.1983
2645,8067,205,2,5,1,1,0,0,0,0,1,6,-0.1983
2646,8067,205,3,6,1,0,1,0,1,0,0, ,-0.1983
2647,8077,250,1,1,-1,0,0,1,0,1,0,6.5,0.3017
2648,8077,250,2,2,-1,1,0,0,0,0,1,7,0.3017
2649,8077,250,3,3,-1,0,1,0,1,0,0,6.5,0.3017
2650,8077,254,1,4,1,0,0,1,0,1,0,5,-0.4483
2651,8077,254,2,5,1,1,0,0,0,0,1,6.5,-0.4483
2652,8077,254,3,6,1,0,1,0,1,0,0,6,-0.4483
2653,8140,156,1,1,-1,0,0,1,0,1,0,5.5,-1.6983
2654,8140,156,2,2,-1,1,0,0,0,0,1,6,-1.6983
2655,8140,156,3,3,-1,0,1,0,1,0,0, ,-1.6983
2656,8140,585,1,4,1,0,0,1,0,1,0,6,0.5517
2657,8140,585,2,5,1,1,0,0,0,0,1,7,0.5517
2658,8140,585,3,6,1,0,1,0,1,0,0, ,0.5517
2659,8155,459,1,1,-1,0,0,1,0,1,0,6,-0.4483
2660,8155,459,2,2,-1,1,0,0,0,0,1, ,-0.4483
2661,8155,459,3,3,-1,0,1,0,1,0,0, ,-0.4483
2662,8155,245,1,4,1,0,0,1,0,1,0,6.5,-0.1983
2663,8155,245,2,5,1,1,0,0,0,0,1,6.5,-0.1983
2664,8155,245,3,6,1,0,1,0,1,0,0, ,-0.1983
2665,8175,724,1,1,-1,0,0,1,0,1,0,6,-1.4483
2666,8175,724,2,2,-1,1,0,0,0,0,1,6,-1.4483
2667,8175,724,3,3,-1,0,1,0,1,0,0,5,-1.4483
2668,8175,922,1,4,1,0,0,1,0,1,0,6,-0.4483
2669,8175,922,2,5,1,1,0,0,0,0,1,6,-0.4483
2670,8175,922,3,6,1,0,1,0,1,0,0,6,-0.4483
2671,8196,868,1,1,-1,0,0,1,0,1,0,5.5,-0.6983
2672,8196,868,2,2,-1,1,0,0,0,0,1,6,-0.6983
2673,8196,868,3,3,-1,0,1,0,1,0,0, ,-0.6983
2674,8196,879,1,4,1,0,0,1,0,1,0,5.5,0.3017
2675,8196,879,2,5,1,1,0,0,0,0,1,5,0.3017
2676,8196,879,3,6,1,0,1,0,1,0,0, ,0.3017
2677,8259,273,1,1,-1,0,0,1,0,1,0,4.5,-0.4483
2678,8259,273,2,2,-1,1,0,0,0,0,1,5,-0.4483
2679,8259,273,3,3,-1,0,1,0,1,0,0, ,-0.4483
2680,8259,918,1,4,1,0,0,1,0,1,0,3.5,-0.4483
2681,8259,918,2,5,1,1,0,0,0,0,1,6,-0.4483
2682,8259,918,3,6,1,0,1,0,1,0,0, ,-0.4483
2683,8324,393,1,1,-1,0,0,1,0,1,0,5.5,0.5517
2684,8324,393,2,2,-1,1,0,0,0,0,1,6.5,0.5517
2685,8324,393,3,3,-1,0,1,0,1,0,0,6.5,0.5517
2686,8324,540,1,4,1,0,0,1,0,1,0,4.5,0.3017
2687,8324,540,2,5,1,1,0,0,0,0,1,4,0.3017
2688,8324,540,3,6,1,0,1,0,1,0,0,3.5,0.3017
2689,8328,362,1,1,-1,0,0,1,0,1,0,6.5,0.3017
2690,8328,362,2,2,-1,1,0,0,0,0,1,7,0.3017
2691,8328,362,3,3,-1,0,1,0,1,0,0,7,0.3017
2692,8328,236,1,4,1,0,0,1,0,1,0,5,0.3017
2693,8328,236,2,5,1,1,0,0,0,0,1,6.5,0.3017
2694,8328,236,3,6,1,0,1,0,1,0,0,5.5,0.3017
2695,8336,392,1,1,-1,0,0,1,0,1,0,6.5,0.5517
2696,8336,392,2,2,-1,1,0,0,0,0,1,7,0.5517
2697,8336,392,3,3,-1,0,1,0,1,0,0,7,0.5517
2698,8336,451,1,4,1,0,0,1,0,1,0,6,0.3017
2699,8336,451,2,5,1,1,0,0,0,0,1,6,0.3017
2700,8336,451,3,6,1,0,1,0,1,0,0,6,0.3017
2701,8361,261,1,1,-1,0,0,1,0,1,0,6.5,-0.9483
2702,8361,261,2,2,-1,1,0,0,0,0,1, ,-0.9483
2703,8361,261,3,3,-1,0,1,0,1,0,0, ,-0.9483
2704,8361,860,1,4,1,0,0,1,0,1,0,5.5,0.0517
2705,8361,860,2,5,1,1,0,0,0,0,1, ,0.0517
2706,8361,860,3,6,1,0,1,0,1,0,0, ,0.0517
2707,8363,333,1,1,-1,0,0,1,0,1,0,6,-1.4483
2708,8363,333,2,2,-1,1,0,0,0,0,1,7,-1.4483
2709,8363,333,3,3,-1,0,1,0,1,0,0, ,-1.4483
2710,8363,917,1,4,1,0,0,1,0,1,0,5,-0.4483
2711,8363,917,2,5,1,1,0,0,0,0,1,6,-0.4483
2712,8363,917,3,6,1,0,1,0,1,0,0, ,-0.4483
2713,8395,624,1,1,-1,0,0,1,0,1,0,5,0.5517
2714,8395,624,2,2,-1,1,0,0,0,0,1,5.5,0.5517
2715,8395,624,3,3,-1,0,1,0,1,0,0, ,0.5517
2716,8395,372,1,4,1,0,0,1,0,1,0,5,-0.6983
2717,8395,372,2,5,1,1,0,0,0,0,1,5.5,-0.6983
2718,8395,372,3,6,1,0,1,0,1,0,0, ,-0.6983
2719,8417,112,1,1,-1,0,0,1,0,1,0,5.5,-0.4483
2720,8417,112,2,2,-1,1,0,0,0,0,1,6.5,-0.4483
2721,8417,112,3,3,-1,0,1,0,1,0,0,6,-0.4483
2722,8417,746,1,4,1,0,0,1,0,1,0,6,-0.9483
2723,8417,746,2,5,1,1,0,0,0,0,1,7,-0.9483
2724,8417,746,3,6,1,0,1,0,1,0,0,6.5,-0.9483
2725,8486,86,1,1,-1,0,0,1,0,1,0,6,-0.1983
2726,8486,86,2,2,-1,1,0,0,0,0,1,6,-0.1983
2727,8486,86,3,3,-1,0,1,0,1,0,0,5.5,-0.1983
2728,8486,320,1,4,1,0,0,1,0,1,0,5,-0.1983
2729,8486,320,2,5,1,1,0,0,0,0,1,7,-0.1983
2730,8486,320,3,6,1,0,1,0,1,0,0,6,-0.1983
2731,8624,178,1,1,-1,0,0,1,0,1,0,4,-0.1983
2732,8624,178,2,2,-1,1,0,0,0,0,1,5.5,-0.1983
2733,8624,178,3,3,-1,0,1,0,1,0,0,5.5,-0.1983
2734,8624,902,1,4,1,0,0,1,0,1,0,5.5,-0.1983
2735,8624,902,2,5,1,1,0,0,0,0,1,6,-0.1983
2736,8624,902,3,6,1,0,1,0,1,0,0,5.5,-0.1983
2737,8674,125,1,1,-1,0,0,1,0,1,0,5,0.5517
2738,8674,125,2,2,-1,1,0,0,0,0,1,6,0.5517
2739,8674,125,3,3,-1,0,1,0,1,0,0, ,0.5517
2740,8674,314,1,4,1,0,0,1,0,1,0,5,0.5517
2741,8674,314,2,5,1,1,0,0,0,0,1,4,0.5517
2742,8674,314,3,6,1,0,1,0,1,0,0, ,0.5517
2743,8705,524,1,1,-1,0,0,1,0,1,0,4.5,0.0517
2744,8705,524,2,2,-1,1,0,0,0,0,1,6,0.0517
2745,8705,524,3,3,-1,0,1,0,1,0,0, ,0.0517
2746,8705,302,1,4,1,0,0,1,0,1,0,5.5,0.5517
2747,8705,302,2,5,1,1,0,0,0,0,1,6.5,0.5517
2748,8705,302,3,6,1,0,1,0,1,0,0, ,0.5517
2749,8788,597,1,1,-1,0,0,1,0,1,0,6,0.0517
2750,8788,597,2,2,-1,1,0,0,0,0,1,6,0.0517
2751,8788,597,3,3,-1,0,1,0,1,0,0, ,0.0517
2752,8788,173,1,4,1,0,0,1,0,1,0,5.5,-0.4483
2753,8788,173,2,5,1,1,0,0,0,0,1,6.5,-0.4483
2754,8788,173,3,6,1,0,1,0,1,0,0,6.5,-0.4483
2755,9122,431,1,1,-1,0,0,1,0,1,0,3,0.5517
2756,9122,431,2,2,-1,1,0,0,0,0,1,5.5,0.5517
2757,9122,431,3,3,-1,0,1,0,1,0,0,5,0.5517
2758,9122,90,1,4,1,0,0,1,0,1,0,6,-1.6983
2759,9122,90,2,5,1,1,0,0,0,0,1,6,-1.6983
2760,9122,90,3,6,1,0,1,0,1,0,0, ,-1.6983
2761,9225,47,1,1,-1,0,0,1,0,1,0,4,-0.1983
2762,9225,47,2,2,-1,1,0,0,0,0,1,6,-0.1983
2763,9225,47,3,3,-1,0,1,0,1,0,0, ,-0.1983
2764,9225,699,1,4,1,0,0,1,0,1,0,1,-0.4483
2765,9225,699,2,5,1,1,0,0,0,0,1, ,-0.4483
2766,9225,699,3,6,1,0,1,0,1,0,0, ,-0.4483
2767,9243,744,1,1,-1,0,0,1,0,1,0,5.5,0.3017
2768,9243,744,2,2,-1,1,0,0,0,0,1,7,0.3017
2769,9243,744,3,3,-1,0,1,0,1,0,0, ,0.3017
2770,9243,881,1,4,1,0,0,1,0,1,0,5.5,0.3017
2771,9243,881,2,5,1,1,0,0,0,0,1,6.5,0.3017
2772,9243,881,3,6,1,0,1,0,1,0,0, ,0.3017
2773,9280,799,1,1,-1,0,0,1,0,1,0,5.5,-0.4483
2774,9280,799,2,2,-1,1,0,0,0,0,1,5.5,-0.4483
2775,9280,799,3,3,-1,0,1,0,1,0,0,5.5,-0.4483
2776,9280,351,1,4,1,0,0,1,0,1,0,5,-2.1983
2777,9280,351,2,5,1,1,0,0,0,0,1,5.5,-2.1983
2778,9280,351,3,6,1,0,1,0,1,0,0,6,-2.1983
2779,9302,912,1,1,-1,0,0,1,0,1,0,5,-2.4483
2780,9302,912,2,2,-1,1,0,0,0,0,1,4,-2.4483
2781,9302,912,3,3,-1,0,1,0,1,0,0, ,-2.4483
2782,9312,564,1,1,-1,0,0,1,0,1,0,6,-0.6983
2783,9312,564,2,2,-1,1,0,0,0,0,1,5.5,-0.6983
2784,9312,564,3,3,-1,0,1,0,1,0,0,4.5,-0.6983
2785,9312,811,1,4,1,0,0,1,0,1,0,3,-0.9483
2786,9312,811,2,5,1,1,0,0,0,0,1,6.5,-0.9483
2787,9312,811,3,6,1,0,1,0,1,0,0,6,-0.9483
2788,9323,643,1,1,-1,0,0,1,0,1,0,6,0.3017
2789,9323,643,2,2,-1,1,0,0,0,0,1,6,0.3017
2790,9323,643,3,3,-1,0,1,0,1,0,0, ,0.3017
2791,9323,229,1,4,1,0,0,1,0,1,0,6,0.5517
2792,9323,229,2,5,1,1,0,0,0,0,1,5.5,0.5517
2793,9323,229,3,6,1,0,1,0,1,0,0, ,0.5517
2794,9362,856,1,1,-1,0,0,1,0,1,0,6,-0.1983
2795,9362,856,2,2,-1,1,0,0,0,0,1,6,-0.1983
2796,9362,856,3,3,-1,0,1,0,1,0,0, ,-0.1983
2797,9362,673,1,4,1,0,0,1,0,1,0,5.5,0.5517
2798,9362,673,2,5,1,1,0,0,0,0,1,5.5,0.5517
2799,9362,673,3,6,1,0,1,0,1,0,0,6,0.5517
2800,9375,658,1,1,-1,0,0,1,0,1,0,4.5,-0.6983
2801,9375,658,2,2,-1,1,0,0,0,0,1,5,-0.6983
2802,9375,658,3,3,-1,0,1,0,1,0,0, ,-0.6983
2803,9375,877,1,4,1,0,0,1,0,1,0,5.5,0.5517
2804,9375,877,2,5,1,1,0,0,0,0,1,6,0.5517
2805,9375,877,3,6,1,0,1,0,1,0,0, ,0.5517
2806,9550,174,1,1,-1,0,0,1,0,1,0,7,-0.4483
2807,9550,174,2,2,-1,1,0,0,0,0,1,7,-0.4483
2808,9550,174,3,3,-1,0,1,0,1,0,0,7,-0.4483
2809,9550,661,1,4,1,0,0,1,0,1,0,5.5,0.5517
2810,9550,661,2,5,1,1,0,0,0,0,1,4,0.5517
2811,9550,661,3,6,1,0,1,0,1,0,0, ,0.5517
